,o3,pm10,no2,cases
2021-07-12,31.2,17.0,5.6,27.142857142857142
2021-07-13,28.1,20.0,5.6,32.0
2021-07-14,24.1,29.0,7.5,32.57142857142857
2021-07-15,39.2,20.0,4.7,37.714285714285715
2021-07-16,39.2,13.0,3.8,42.0
2021-07-17,38.4,16.0,3.3,46.142857142857146
2021-07-18,28.9,18.0,3.8,46.714285714285715
2021-07-19,25.6,18.0,7.3,48.0
2021-07-20,40.0,21.0,4.7,55.57142857142857
2021-07-21,44.0,22.0,5.4,57.857142857142854
2021-07-22,42.4,27.0,6.5,53.857142857142854
2021-07-23,44.0,18.0,4.7,57.0
2021-07-24,36.8,11.0,3.8,51.42857142857143
2021-07-25,36.8,9.0,2.8,50.142857142857146
2021-07-26,36.1,15.0,3.8,50.142857142857146
2021-07-27,37.6,20.0,4.7,51.57142857142857
2021-07-28,32.0,24.0,5.8,62.857142857142854
2021-07-29,35.2,19.0,3.8,71.0
2021-07-30,31.2,17.0,5.6,73.42857142857143
2021-07-31,31.2,18.0,3.8,85.85714285714286
2021-08-01,35.2,14.0,2.8,87.57142857142857
2021-08-02,39.2,11.0,2.8,101.07142857142857
2021-08-03,44.0,27.0,4.7,114.57142857142857
2021-08-04,46.5,25.0,3.8,116.85714285714286
2021-08-05,47.2,25.0,4.4,119.85714285714286
2021-08-06,36.8,33.0,7.8,122.28571428571429
2021-08-07,31.2,29.0,4.7,128.14285714285714
2021-08-08,33.6,18.0,2.8,115.57142857142857
2021-08-09,33.6,17.0,3.8,130.71428571428572
2021-08-10,33.6,18.0,3.8,118.85714285714286
2021-08-11,32.0,11.0,3.8,114.0
2021-08-12,29.6,10.0,3.8,105.57142857142857
2021-08-13,26.4,10.0,4.7,108.28571428571429
2021-08-14,25.6,8.0,3.8,115.14285714285714
2021-08-15,28.9,7.0,4.7,118.85714285714286
2021-08-16,24.8,13.0,6.5,118.0
2021-08-17,27.2,11.0,3.8,120.71428571428571
2021-08-18,24.8,14.0,2.8,129.85714285714286
2021-08-19,21.6,16.0,3.8,130.71428571428572
2021-08-20,21.6,20.0,4.7,142.57142857142858
2021-08-21,28.1,24.0,5.6,150.0
2021-08-22,21.6,19.0,2.9,149.28571428571428
2021-08-23,26.4,23.0,6.1,142.0
2021-08-24,31.2,20.0,3.8,139.42857142857142
2021-08-25,28.9,21.0,8.1,152.14285714285714
2021-08-26,24.8,22.0,4.6,162.14285714285714
2021-08-27,23.3,25.0,4.8,148.14285714285714
2021-08-28,30.4,25.0,3.9,131.85714285714286
2021-08-29,31.2,17.0,1.9,134.57142857142858
2021-08-30,26.4,27.0,3.8,141.14285714285717
2021-08-31,20.0,29.0,6.0,147.71428571428572
2021-09-01,20.0,9.0,2.8,149.0
2021-09-02,24.1,9.0,3.6,128.85714285714286
2021-09-03,25.6,20.0,5.6,125.14285714285714
2021-09-04,24.1,16.0,6.3,121.0
2021-09-05,20.8,15.0,5.4,114.85714285714286
2021-09-06,25.6,22.0,5.6,119.14285714285714
2021-09-07,25.6,30.0,11.2,109.14285714285714
2021-09-08,36.1,30.0,8.4,98.85714285714286
2021-09-09,28.9,39.0,11.7,98.71428571428571
2021-09-10,23.3,44.0,14.7,95.42857142857143
2021-09-11,30.4,40.0,14.1,97.0
2021-09-12,34.4,31.0,7.5,98.85714285714286
2021-09-13,33.6,44.0,11.3,90.85714285714286
2021-09-14,27.2,38.0,9.3,101.21428571428572
2021-09-15,32.0,33.0,6.5,111.57142857142857
2021-09-16,28.9,30.0,8.8,117.85714285714286
2021-09-17,28.1,25.0,6.5,113.71428571428571
2021-09-18,29.6,40.0,12.4,113.42857142857143
2021-09-19,30.4,25.0,4.7,109.71428571428571
2021-09-20,25.6,22.0,3.0,106.42857142857143
2021-09-21,34.4,42.0,2.8,109.14285714285714
2021-09-22,31.2,36.0,5.4,93.28571428571429
2021-09-23,27.2,38.0,10.8,95.85714285714286
2021-09-24,24.1,19.0,5.8,96.57142857142857
2021-09-25,25.6,16.0,6.5,93.28571428571429
2021-09-26,24.8,10.0,4.4,103.57142857142857
2021-09-27,19.2,11.0,4.2,106.71428571428571
2021-09-28,20.0,11.0,2.8,117.9047619047619
2021-09-29,22.4,11.0,3.8,129.09523809523807
2021-09-30,27.2,10.0,4.7,140.28571428571428
2021-10-01,24.8,11.0,6.5,145.14285714285714
2021-10-02,28.1,11.0,6.2,143.85714285714286
2021-10-03,21.6,9.0,,152.0
2021-10-25,16.8,33.0,13.0,163.28571428571428
2021-10-26,28.9,53.0,3.7,174.0
2021-10-27,29.6,13.0,3.3,184.71428571428572
2021-10-28,22.4,18.0,8.4,183.71428571428572
2021-10-29,19.2,39.0,20.5,206.0
2021-10-30,18.4,29.0,14.0,228.28571428571428
2021-10-31,24.1,20.0,3.3,233.85714285714286
2021-11-01,19.2,36.0,12.2,240.57142857142858
2021-11-02,12.8,27.0,12.1,237.0
2021-11-03,20.8,29.0,9.3,248.0
2021-11-04,16.8,29.0,10.2,244.14285714285714
2021-11-05,20.0,34.0,21.0,269.85714285714283
2021-11-06,17.6,47.0,18.6,295.57142857142856
2021-11-07,17.6,38.0,13.9,255.14285714285714
2021-11-08,14.5,40.0,13.9,265.2857142857143
2021-11-09,12.1,27.0,10.2,277.85714285714283
2021-11-10,20.0,22.0,5.4,317.92857142857144
2021-11-11,20.0,20.0,9.3,358.0
2021-11-12,16.0,28.0,14.9,390.5
2021-11-13,20.0,47.0,13.4,423.0
2021-11-14,17.6,31.0,9.3,444.0
2021-11-15,18.4,25.0,8.4,465.0
2021-11-16,24.8,29.0,5.3,429.42857142857144
2021-11-17,24.8,31.0,4.7,450.0
2021-11-18,24.8,52.0,4.7,500.14285714285717
2021-11-19,17.6,47.0,17.6,541.4285714285714
2021-11-20,20.0,53.0,16.2,539.0714285714286
2021-11-21,26.4,33.0,2.8,536.7142857142857
2021-11-22,20.0,25.0,7.5,493.85714285714283
2021-11-23,14.5,50.0,13.9,501.0
2021-11-24,24.1,20.0,3.8,516.8571428571429
2021-11-25,24.8,16.0,2.8,568.7428571428571
2021-11-26,14.5,18.0,13.0,620.6285714285715
2021-11-27,16.0,11.0,4.6,672.5142857142857
2021-11-28,13.6,22.0,8.4,724.4000000000001
2021-11-29,9.6,25.0,15.8,776.2857142857143
2021-11-30,14.5,20.0,16.7,775.1428571428571
2021-12-01,5.6,22.0,16.7,726.7142857142857
2021-12-02,11.2,27.0,18.6,643.4285714285714
2021-12-03,12.8,22.0,16.5,635.0
2021-12-04,12.1,31.0,19.5,578.5714285714286
2021-12-05,17.6,18.0,5.6,534.7142857142857
2021-12-06,18.4,89.0,10.2,272.7142857142857
2021-12-07,16.8,56.0,13.9,226.71428571428572
2021-12-08,17.6,29.0,10.2,220.28571428571428
2021-12-09,22.4,25.0,5.6,220.14285714285714
2021-12-10,23.3,10.0,2.8,372.2857142857143
2021-12-11,24.8,19.0,4.1,406.57142857142856
2021-12-12,16.0,25.0,12.1,413.0
2021-12-13,14.5,27.0,15.8,404.0
2021-12-14,12.1,33.0,23.2,404.0
2021-12-15,20.0,26.0,4.7,395.57142857142856
2021-12-16,14.5,38.0,13.9,403.42857142857144
2021-12-17,13.6,34.0,16.7,224.42857142857142
2021-12-18,26.4,18.0,3.8,190.0
2021-12-19,22.4,25.0,5.6,208.0
2021-12-20,16.8,24.0,8.8,202.28571428571428
2021-12-21,12.1,31.0,12.1,188.57142857142858
2021-12-22,12.8,33.0,13.9,186.71428571428572
2021-12-23,13.6,27.0,13.0,182.85714285714286
2021-12-24,16.0,20.0,1.9,198.39285714285714
2021-12-25,17.6,13.0,5.6,213.92857142857144
2021-12-26,20.0,13.0,2.5,229.46428571428572
2021-12-27,28.9,20.0,6.5,245.0
2021-12-28,28.1,9.0,4.7,264.0
2021-12-29,26.4,17.0,6.5,233.57142857142858
2021-12-30,22.4,15.0,7.7,216.28571428571428
2021-12-31,16.0,7.0,8.4,293.25
2022-01-01,30.4,5.0,1.5,370.21428571428567
2022-01-02,25.6,7.0,4.6,447.1785714285714
2022-01-03,12.8,11.0,13.9,524.1428571428571
2022-01-04,22.4,11.0,7.4,622.0
2022-01-05,19.2,10.0,6.5,713.4285714285714
2022-01-06,17.6,15.0,8.4,747.1428571428571
2022-01-07,13.6,24.0,20.4,812.8571428571429
2022-01-08,24.8,11.0,5.5,1012.4285714285714
2022-01-09,22.4,9.0,3.8,1081.0
2022-01-10,23.3,7.0,3.8,988.2857142857143
2022-01-11,18.4,14.0,11.2,1048.4285714285713
2022-01-12,16.0,13.0,11.2,1253.0
2022-01-13,14.5,17.0,11.2,1440.142857142857
2022-01-14,24.1,18.0,5.6,1576.4285714285716
2022-01-15,27.2,31.0,4.7,1712.7142857142858
2022-01-16,17.6,27.0,9.3,1595.5714285714287
2022-01-17,14.5,25.0,12.1,1781.0
2022-01-18,20.0,15.0,4.7,1766.5714285714287
2022-01-19,19.2,7.0,3.8,1880.7142857142858
2022-01-20,19.2,30.0,6.5,1799.0
2022-01-21,12.8,31.0,18.6,1731.5714285714287
2022-01-22,24.1,20.0,5.6,1905.2857142857142
2022-01-23,20.0,16.0,6.5,2018.0
2022-01-24,18.4,12.0,3.8,1934.4285714285713
2022-01-25,20.0,16.0,3.8,2056.0
2022-01-26,20.0,18.0,12.1,1874.2857142857142
2022-01-27,22.4,20.0,11.2,1900.7142857142858
2022-01-28,27.2,18.0,6.5,1881.142857142857
2022-01-29,17.6,16.0,11.2,1589.7142857142858
2022-01-30,21.6,18.0,8.4,1599.0
2022-01-31,23.3,13.0,5.6,1531.7142857142858
2022-02-01,27.2,20.0,3.8,1521.4285714285713
2022-02-02,22.4,20.0,5.6,1502.142857142857
2022-02-03,22.4,7.0,4.7,1338.5714285714287
2022-02-04,17.6,13.0,14.9,1229.2857142857142
2022-02-05,20.0,16.0,15.8,1106.7142857142858
2022-02-06,28.1,12.0,6.5,979.4285714285714
2022-02-07,22.4,13.0,8.1,925.1428571428571
2022-02-08,17.6,18.0,12.1,629.2857142857143
2022-02-09,20.0,26.0,12.1,580.8571428571429
2022-02-10,24.1,25.0,12.1,534.2857142857143
2022-02-11,25.6,22.0,9.3,493.2857142857143
2022-02-12,25.6,36.0,5.6,402.0
2022-02-13,18.4,31.0,10.2,337.7142857142857
2022-02-14,17.6,33.0,18.6,298.57142857142856
2022-02-15,28.9,44.0,19.0,292.2857142857143
2022-02-16,30.4,41.0,4.7,280.85714285714283
2022-02-17,29.6,13.0,4.7,260.7142857142857
2022-02-18,17.6,16.0,11.2,208.71428571428572
2022-02-19,23.3,33.0,17.6,201.57142857142858
2022-02-20,24.8,28.0,12.1,178.42857142857142
2022-02-21,31.2,27.0,7.3,172.57142857142858
2022-02-22,27.2,23.0,7.5,156.28571428571428
2022-02-23,20.0,56.0,11.2,140.42857142857142
2022-02-24,30.4,19.0,2.5,121.28571428571429
2022-02-25,11.2,21.0,28.0,131.28571428571428
2022-02-26,30.4,22.0,5.8,99.0
2022-02-27,28.1,18.0,8.4,101.57142857142857
2022-02-28,20.8,20.0,11.2,88.57142857142857
2022-03-01,22.4,27.0,11.2,80.85714285714286
2022-03-02,20.8,31.0,16.7,76.71428571428571
2022-03-03,27.2,35.0,14.9,79.28571428571429
2022-03-04,28.9,56.0,9.1,72.0
2022-03-05,31.2,20.0,4.2,62.714285714285715
2022-03-06,33.6,27.0,3.0,57.285714285714285
2022-03-07,30.4,25.0,7.5,66.57142857142857
2022-03-08,26.4,22.0,7.3,161.28571428571428
2022-03-09,28.1,27.0,7.9,226.0
2022-03-10,32.0,24.0,3.8,227.57142857142858
2022-03-11,24.8,17.0,5.6,434.85714285714283
2022-03-12,19.2,23.0,14.9,433.0
2022-03-13,27.2,20.0,8.1,434.7142857142857
2022-03-14,27.2,16.0,3.8,423.42857142857144
2022-03-15,20.8,29.0,14.9,318.7142857142857
2022-03-16,29.6,31.0,11.2,253.28571428571428
2022-03-17,33.6,25.0,2.9,246.0
2022-03-18,24.8,40.0,7.6,40.142857142857146
2022-03-19,26.4,51.0,16.7,41.0
2022-03-20,31.2,42.0,5.6,41.857142857142854
2022-03-21,32.0,27.0,1.9,39.857142857142854
2022-03-22,29.6,9.0,3.8,36.57142857142857
2022-03-23,30.4,11.0,3.8,38.142857142857146
2022-03-24,26.4,18.0,5.9,39.714285714285715
2022-03-25,21.6,25.0,7.9,43.142857142857146
2022-03-26,20.8,31.0,11.2,35.42857142857143
2022-03-27,27.2,27.0,9.9,28.571428571428573
2022-03-28,28.1,22.0,5.0,26.285714285714285
2022-03-29,32.0,29.0,2.8,30.428571428571427
2022-03-30,32.8,16.0,1.9,27.142857142857142
2022-03-31,28.9,16.0,3.8,29.428571428571427
2022-04-01,28.9,23.0,5.6,25.857142857142858
2022-04-02,25.6,26.0,8.2,25.285714285714285
2022-04-03,31.2,20.0,2.8,28.571428571428573
2022-04-04,31.2,22.0,3.8,32.0
2022-04-05,30.4,47.0,2.8,28.428571428571427
2022-04-06,32.8,38.0,5.6,29.428571428571427
2022-04-07,36.1,49.0,3.8,26.857142857142858
2022-04-08,28.9,60.0,12.1,23.142857142857142
2022-04-09,30.4,52.0,7.5,25.285714285714285
2022-04-10,31.2,37.0,1.9,23.142857142857142
2022-04-11,28.1,38.0,1.9,22.571428571428573
2022-04-12,26.4,107.0,2.8,23.428571428571427
2022-04-13,39.2,31.0,2.8,24.142857142857142
2022-04-14,29.6,25.0,7.5,24.0
2022-04-15,30.4,25.0,5.3,27.607142857142858
2022-04-16,30.4,22.0,3.8,31.214285714285715
2022-04-17,27.2,20.0,2.8,34.82142857142857
2022-04-18,32.8,53.0,10.2,38.42857142857143
2022-04-19,28.1,45.0,3.8,34.0
2022-04-20,24.8,29.0,1.9,34.0
2022-04-21,24.8,27.0,4.7,34.714285714285715
2022-04-22,28.9,51.0,4.3,36.714285714285715
2022-04-23,36.1,38.0,2.8,39.857142857142854
2022-04-24,39.2,20.0,3.1,40.857142857142854
2022-04-25,38.4,36.0,3.8,26.714285714285715
2022-04-26,32.8,31.0,2.8,26.285714285714285
2022-04-27,30.4,25.0,3.8,27.0
2022-04-28,32.8,31.0,2.8,29.142857142857142
2022-04-29,37.6,29.0,3.8,28.285714285714285
2022-04-30,39.2,54.0,4.7,28.857142857142858
2022-05-01,40.0,44.0,5.6,29.428571428571427
2022-05-02,39.2,38.0,3.8,31.857142857142858
2022-05-03,34.4,31.0,3.9,33.714285714285715
2022-05-04,36.1,33.0,3.8,33.42857142857143
2022-05-05,36.8,27.0,4.7,32.285714285714285
2022-05-06,36.1,30.0,2.8,33.714285714285715
2022-05-07,38.4,39.0,2.8,38.42857142857143
2022-05-08,40.0,38.0,1.9,40.857142857142854
2022-05-09,34.4,31.0,1.9,43.285714285714285
2022-05-10,27.2,25.0,3.3,43.57142857142857
2022-05-11,28.1,33.0,4.7,43.285714285714285
2022-05-12,34.4,26.0,2.8,58.285714285714285
