,o3,pm10,no2,cases
2021-09-21,5.3,13.0,4.2,4399.632653061224
2021-09-22,6.5,11.0,4.3,4268.04081632653
2021-09-23,11.8,12.0,3.4,4136.448979591836
2021-09-24,12.6,15.0,2.5,4004.8571428571427
2021-09-25,14.7,14.0,1.9,3904.0408163265306
2021-09-26,12.6,15.0,2.8,3803.224489795918
2021-09-27,14.7,17.0,6.0,3702.408163265306
2021-09-28,11.4,20.0,5.1,3601.591836734694
2021-09-29,10.6,21.0,6.0,3500.775510204082
2021-09-30,9.4,21.0,6.0,3399.9591836734694
2021-10-01,17.9,25.0,4.6,3299.1428571428573
2021-10-02,15.9,17.0,2.8,3208.204081632653
2021-10-03,2.9,16.0,3.2,3117.265306122449
2021-10-25,6.5,10.0,4.6,1386.0816326530612
2021-10-26,8.2,11.0,4.2,1331.3469387755101
2021-10-27,5.7,17.0,5.1,1276.612244897959
2021-10-28,8.2,13.0,4.6,1221.8775510204082
2021-10-29,11.4,16.0,4.6,1167.142857142857
2021-10-30,7.8,9.0,3.7,1120.8367346938776
2021-10-31,4.5,8.0,3.2,1074.5306122448978
2021-11-01,4.1,13.0,4.6,1028.2244897959183
2021-11-02,5.3,15.0,6.4,981.9183673469388
2021-11-03,11.0,20.0,4.2,935.6122448979592
2021-11-04,12.2,20.0,2.8,889.3061224489795
2021-11-05,11.8,12.0,1.9,843.0
2021-11-06,11.0,5.0,1.4,813.530612244898
2021-11-07,9.4,9.0,2.3,784.0612244897959
2021-11-08,8.2,14.0,3.7,754.5918367346939
2021-11-09,6.5,21.0,8.4,725.1224489795918
2021-11-10,6.5,19.0,6.4,695.6530612244898
2021-11-11,7.4,12.0,6.1,666.1836734693877
2021-11-12,6.1,12.0,5.5,636.7142857142857
2021-11-13,3.3,17.0,5.6,612.469387755102
2021-11-14,7.8,10.0,3.3,588.2244897959183
2021-11-15,5.3,15.0,8.3,563.9795918367347
2021-11-16,9.8,29.0,8.3,539.734693877551
2021-11-17,10.6,27.0,7.0,515.4897959183673
2021-11-18,9.0,20.0,4.3,491.2448979591837
2021-11-19,12.6,20.0,2.8,467.0
2021-11-20,13.0,28.0,1.0,458.6753246753247
2021-11-21,11.0,23.0,1.4,450.35064935064935
2021-11-22,9.4,11.0,6.0,442.02597402597405
2021-11-23,10.6,14.0,2.9,433.7012987012987
2021-11-24,13.9,15.0,2.4,425.3766233766234
2021-11-25,8.2,12.0,3.3,417.05194805194805
2021-11-26,8.6,12.0,5.1,408.72727272727275
2021-11-27,8.6,12.0,2.8,400.4025974025974
2021-11-28,8.2,17.0,7.0,392.0779220779221
2021-11-29,9.0,14.0,5.7,383.75324675324674
2021-11-30,5.3,23.0,8.7,375.42857142857144
2021-12-01,14.7,29.0,7.4,355.0
2021-12-02,9.0,21.0,12.1,334.5714285714286
2021-12-03,9.0,23.0,10.7,314.14285714285717
2021-12-04,7.0,22.0,6.5,310.8163265306123
2021-12-05,4.5,23.0,5.1,307.48979591836735
2021-12-06,10.2,22.0,6.0,304.16326530612247
2021-12-07,9.0,14.0,5.1,300.83673469387753
2021-12-08,6.5,11.0,6.4,297.51020408163265
2021-12-09,7.0,18.0,3.2,294.1836734693877
2021-12-10,11.0,19.0,5.1,290.85714285714283
2021-12-11,8.6,14.0,4.7,295.1020408163265
2021-12-12,8.2,13.0,1.6,299.3469387755102
2021-12-13,11.4,19.0,3.3,303.59183673469386
2021-12-14,12.2,20.0,2.8,307.83673469387753
2021-12-15,12.6,21.0,2.8,312.0816326530612
2021-12-16,10.2,15.0,4.6,316.3265306122449
2021-12-17,10.6,16.0,4.7,320.57142857142856
2021-12-18,9.4,12.0,4.3,351.59183673469386
2021-12-19,5.7,12.0,3.7,382.61224489795916
2021-12-20,11.0,19.0,1.9,413.63265306122446
2021-12-21,9.4,6.0,2.3,444.65306122448976
2021-12-22,9.4,11.0,5.7,475.67346938775506
2021-12-23,9.0,17.0,3.2,506.69387755102036
2021-12-24,5.7,14.0,5.5,537.7142857142857
2021-12-25,12.2,12.0,3.4,702.3265306122448
2021-12-26,11.4,10.0,3.2,866.9387755102041
2021-12-27,7.8,11.0,6.4,1031.5510204081634
2021-12-28,7.0,13.0,6.2,1196.1632653061224
2021-12-29,9.8,16.0,6.9,1360.7755102040815
2021-12-30,8.6,16.0,4.6,1525.387755102041
2021-12-31,8.6,16.0,2.9,1690.0
2022-01-01,6.1,13.0,2.3,1978.1632653061224
2022-01-02,9.4,15.0,1.5,2266.326530612245
2022-01-03,10.2,9.0,1.9,2554.4897959183672
2022-01-04,15.5,16.0,2.8,2842.6530612244896
2022-01-05,10.6,10.0,4.6,3130.816326530612
2022-01-06,10.6,18.0,7.9,3418.979591836735
2022-01-07,12.6,15.0,3.8,3707.1428571428573
2022-01-08,12.6,16.0,3.8,4096.30612244898
2022-01-09,12.6,18.0,3.8,4485.469387755103
2022-01-10,9.8,10.0,3.2,4874.632653061225
2022-01-11,10.6,17.0,2.1,5263.795918367347
2022-01-12,16.7,15.0,3.2,5652.95918367347
2022-01-13,10.2,18.0,7.5,6042.122448979592
2022-01-14,12.6,19.0,5.1,6431.285714285715
2022-01-15,15.9,19.0,6.0,6724.163265306122
2022-01-16,15.1,14.0,2.0,7017.040816326531
2022-01-17,12.2,9.0,2.9,7309.918367346939
2022-01-18,10.6,11.0,6.5,7602.7959183673465
2022-01-19,10.6,22.0,7.1,7895.673469387755
2022-01-20,11.8,20.0,9.2,8188.551020408163
2022-01-21,9.0,15.0,3.2,8481.42857142857
2022-01-22,7.8,7.0,1.9,8694.408163265305
2022-01-23,11.8,6.0,2.5,8907.38775510204
2022-01-24,8.2,15.0,10.1,9120.367346938774
2022-01-25,11.4,18.0,6.9,9333.34693877551
2022-01-26,13.9,17.0,3.2,9546.326530612245
2022-01-27,15.5,26.0,2.3,9759.30612244898
2022-01-28,11.8,17.0,5.1,9972.285714285714
2022-01-29,14.7,11.0,3.2,10100.061224489795
2022-01-30,15.5,9.0,4.3,10227.836734693878
2022-01-31,15.9,14.0,7.8,10355.612244897959
2022-02-01,12.6,22.0,6.5,10483.387755102041
2022-02-02,13.0,18.0,4.8,10611.163265306122
2022-02-03,16.3,17.0,5.2,10738.938775510205
2022-02-04,13.5,13.0,4.2,10866.714285714286
2022-02-05,11.8,7.0,1.6,10931.775510204083
2022-02-06,14.7,10.0,1.9,10996.836734693878
2022-02-07,9.4,7.0,3.4,11061.897959183674
2022-02-08,8.2,9.0,5.7,11126.959183673469
2022-02-09,5.3,14.0,5.3,11192.020408163266
2022-02-10,9.4,18.0,7.4,11257.08163265306
2022-02-11,9.8,26.0,10.1,11322.142857142857
2022-02-12,12.6,23.0,6.1,11188.959183673469
2022-02-13,13.5,16.0,5.5,11055.775510204081
2022-02-14,14.3,17.0,5.5,10922.591836734693
2022-02-15,14.7,32.0,6.0,10789.408163265307
2022-02-16,14.7,24.0,2.8,10656.224489795919
2022-02-17,13.5,20.0,5.1,10523.040816326531
2022-02-18,9.4,14.0,4.3,10389.857142857143
2022-02-19,11.8,10.0,2.8,10116.591836734695
2022-02-20,13.5,18.0,2.4,9843.326530612245
2022-02-21,12.6,20.0,3.4,9570.061224489797
2022-02-22,13.5,22.0,3.2,9296.795918367347
2022-02-23,11.0,21.0,5.6,9023.530612244898
2022-02-24,10.2,18.0,5.3,8750.265306122448
2022-02-25,10.2,18.0,6.0,8477.0
2022-02-26,13.0,21.0,3.3,8094.102040816327
2022-02-27,10.6,14.0,2.3,7711.204081632653
2022-02-28,12.2,20.0,2.0,7328.306122448979
2022-03-01,16.7,18.0,3.8,6945.408163265306
2022-03-02,15.1,23.0,10.1,6562.510204081633
2022-03-03,15.9,30.0,15.1,6179.612244897959
2022-03-04,15.1,39.0,5.5,5796.714285714285
2022-03-05,15.1,15.0,1.5,5506.69387755102
2022-03-06,12.2,18.0,2.0,5216.673469387755
2022-03-07,11.4,22.0,5.2,4926.65306122449
2022-03-08,8.2,16.0,6.0,4636.632653061224
2022-03-09,7.8,14.0,4.6,4346.612244897959
2022-03-10,9.0,9.0,7.5,4056.591836734694
2022-03-11,8.6,9.0,4.3,3766.5714285714284
2022-03-12,13.5,11.0,3.2,3662.1938775510203
2022-03-13,16.3,9.0,1.1,3557.816326530612
2022-03-14,16.3,11.0,3.7,3453.438775510204
2022-03-15,13.5,14.0,2.5,3349.0612244897957
2022-03-16,15.1,11.0,5.5,3244.6836734693875
2022-03-17,14.7,15.0,7.4,3140.3061224489793
2022-03-18,14.3,17.0,6.1,3035.9285714285716
2022-03-19,13.0,15.0,4.2,2931.551020408163
2022-03-20,13.5,9.0,3.9,2827.173469387755
2022-03-21,11.4,17.0,5.6,2722.7959183673465
2022-03-22,17.5,22.0,4.3,2618.418367346939
2022-03-23,13.5,22.0,6.5,2514.0408163265306
2022-03-24,11.0,10.0,9.2,2409.6632653061224
2022-03-25,15.9,17.0,6.9,2305.285714285714
2022-03-26,16.3,18.0,,2241.224489795918
2022-03-27,16.3,15.0,,2177.1632653061224
2022-03-28,17.1,21.0,,2113.1020408163263
2022-03-29,15.5,22.0,4.2,2049.0408163265306
2022-03-30,19.9,22.0,4.8,1984.9795918367347
2022-03-31,16.3,24.0,5.1,1920.9183673469388
2022-04-01,9.8,17.0,4.2,1856.8571428571427
2022-04-02,6.1,19.0,4.6,1792.795918367347
2022-04-03,10.2,13.0,4.2,1728.7346938775509
2022-04-04,19.5,16.0,6.0,1664.6734693877552
2022-04-05,15.5,16.0,5.7,1600.612244897959
2022-04-06,8.6,17.0,5.1,1536.5510204081631
2022-04-07,10.6,18.0,4.6,1472.4897959183672
2022-04-08,17.1,19.0,4.2,1408.4285714285713
2022-04-09,16.7,27.0,3.7,1366.4591836734694
2022-04-10,16.3,15.0,5.1,1324.4897959183672
2022-04-11,18.7,15.0,6.0,1282.5204081632653
2022-04-12,17.1,15.0,2.9,1240.5510204081631
2022-04-13,14.3,22.0,3.7,1198.5816326530612
2022-04-14,11.0,20.0,5.7,1156.612244897959
2022-04-15,16.7,30.0,2.3,1114.642857142857
2022-04-16,12.2,13.0,3.7,1072.6734693877552
2022-04-17,9.8,12.0,2.5,1030.704081632653
2022-04-18,9.8,12.0,4.2,988.734693877551
2022-04-19,15.1,12.0,2.3,946.7653061224489
2022-04-20,20.8,24.0,4.2,904.795918367347
2022-04-21,19.1,22.0,2.0,862.8265306122449
2022-04-22,19.1,22.0,1.9,820.8571428571429
2022-04-23,18.3,22.0,1.5,819.4795918367347
2022-04-24,16.7,21.0,1.4,818.1020408163265
2022-04-25,13.0,20.0,3.2,816.7244897959184
2022-04-26,13.0,18.0,4.2,815.3469387755102
2022-04-27,15.1,22.0,2.8,813.969387755102
2022-04-28,23.6,28.0,1.9,812.5918367346939
2022-04-29,22.0,25.0,3.2,811.2142857142858
2022-04-30,19.9,24.0,2.8,809.8367346938776
2022-05-01,15.5,18.0,1.9,808.4591836734694
2022-05-02,12.6,16.0,2.3,807.0816326530612
2022-05-03,13.0,20.0,2.8,805.704081632653
2022-05-04,16.3,17.0,6.0,804.3265306122449
2022-05-05,16.3,19.0,5.5,802.9489795918367
2022-05-06,10.2,17.0,3.3,801.5714285714286
2022-05-07,16.7,15.0,3.2,
2022-05-08,16.3,12.0,1.9,
2022-05-09,15.1,13.0,1.4,
2022-05-10,17.5,24.0,4.2,
2022-05-11,17.5,18.0,3.7,
2022-05-12,15.9,19.0,2.8,
2022-05-13,15.1,8.0,1.4,
