,o3,pm10,no2,cases
2021-12-29,28.9,7.0,2.8,527.4285714285714
2021-12-30,27.2,10.0,5.6,476.0
2021-12-31,22.4,10.0,4.7,556.0
2022-01-01,30.4,4.0,1.0,636.0
2022-01-02,27.2,8.0,5.6,716.0
2022-01-03,15.2,13.0,17.6,796.0
2022-01-04,18.4,17.0,22.3,834.4285714285714
2022-01-05,25.6,12.0,18.6,911.7142857142857
2022-01-06,21.6,13.0,18.6,930.1428571428571
2022-01-07,20.8,14.0,19.5,1071.142857142857
2022-01-08,26.4,10.0,13.9,1205.047619047619
2022-01-09,23.3,10.0,12.1,1338.952380952381
2022-01-10,18.4,16.0,13.9,1472.857142857143
2022-01-11,22.4,17.0,14.9,1484.2857142857142
2022-01-12,24.8,12.0,13.9,1413.142857142857
2022-01-13,18.4,22.0,18.6,1556.7142857142858
2022-01-14,26.4,24.0,10.2,1619.5714285714287
2022-01-15,20.0,14.0,7.5,1798.5714285714287
2022-01-16,24.1,14.0,16.7,1977.5714285714284
2022-01-17,20.8,22.0,17.6,2156.5714285714284
2022-01-18,23.3,15.0,13.9,2335.5714285714284
2022-01-19,24.1,10.0,3.8,2389.5714285714284
2022-01-20,17.6,18.0,6.5,2150.5714285714284
2022-01-21,21.6,24.0,8.4,2236.4285714285716
2022-01-22,28.1,21.0,2.8,2336.714285714286
2022-01-23,19.2,16.0,8.4,2437.0
2022-01-24,20.8,15.0,13.9,2537.285714285714
2022-01-25,27.2,22.0,10.2,2444.4285714285716
2022-01-26,24.1,14.0,5.6,2415.714285714286
2022-01-27,29.6,14.0,10.2,1731.4285714285713
2022-01-28,24.1,10.0,9.3,1678.7142857142858
2022-01-29,21.6,17.0,14.9,1722.7619047619048
2022-01-30,19.2,21.0,8.4,1766.8095238095239
2022-01-31,22.4,22.0,19.5,1810.857142857143
2022-02-01,21.6,20.0,21.3,1662.4285714285713
2022-02-02,24.8,10.0,1.9,1160.2857142857142
2022-02-03,23.3,10.0,6.5,1141.5714285714287
2022-02-04,16.0,18.0,13.9,1037.7142857142858
2022-02-05,20.0,16.0,13.0,1040.857142857143
2022-02-06,25.6,10.0,4.7,1044.0
2022-02-07,19.2,12.0,13.9,1047.142857142857
2022-02-08,24.1,17.0,21.3,907.8571428571429
2022-02-09,22.4,16.0,18.6,621.4285714285714
2022-02-10,22.4,13.0,14.9,642.5714285714286
2022-02-11,21.6,12.0,10.2,608.0
2022-02-12,30.4,12.0,3.8,624.2380952380952
2022-02-13,22.4,16.0,11.2,640.4761904761905
2022-02-14,22.4,20.0,16.7,656.7142857142857
2022-02-15,29.6,26.0,11.2,630.0
2022-02-16,27.2,25.0,8.4,478.2857142857143
2022-02-17,26.4,9.0,3.8,475.14285714285717
2022-02-18,27.2,12.0,12.1,449.2857142857143
2022-02-19,21.6,12.0,11.2,440.38095238095235
2022-02-20,26.4,14.0,13.0,431.4761904761905
2022-02-21,30.4,13.0,4.7,422.57142857142856
2022-02-22,34.4,17.0,2.8,391.14285714285717
2022-02-23,22.4,63.0,3.8,263.2857142857143
2022-02-24,25.6,12.0,5.6,251.14285714285714
2022-02-25,21.6,17.0,14.9,228.0
2022-02-26,31.2,11.0,5.6,225.76190476190476
2022-02-27,24.8,10.0,9.3,223.52380952380952
2022-02-28,30.4,13.0,15.8,221.28571428571428
2022-03-01,26.4,15.0,9.3,212.0
2022-03-02,27.2,14.0,12.1,169.42857142857142
2022-03-03,30.4,23.0,8.4,162.0
2022-03-04,35.2,30.0,2.8,151.0
2022-03-05,32.0,12.0,2.8,153.14285714285714
2022-03-06,36.1,18.0,3.8,155.28571428571428
2022-03-07,28.9,14.0,5.6,157.42857142857142
2022-03-08,30.4,10.0,3.8,142.0
2022-03-09,24.1,13.0,11.2,117.14285714285714
2022-03-10,32.0,11.0,3.8,101.28571428571429
2022-03-11,31.2,11.0,2.8,97.28571428571429
2022-03-12,31.2,10.0,6.5,100.19047619047619
2022-03-13,32.0,13.0,3.8,103.0952380952381
2022-03-14,32.8,12.0,3.8,106.0
2022-03-15,29.6,17.0,9.3,98.57142857142857
2022-03-16,35.2,23.0,4.7,76.42857142857143
2022-03-17,31.2,19.0,3.8,79.85714285714286
2022-03-18,25.6,13.0,9.3,78.76190476190476
2022-03-19,31.2,14.0,7.5,77.66666666666667
2022-03-20,34.4,28.0,5.6,76.57142857142857
2022-03-21,30.4,20.0,3.8,79.28571428571429
2022-03-22,30.4,9.0,2.8,73.71428571428571
2022-03-23,33.6,10.0,5.6,60.714285714285715
2022-03-24,28.1,12.0,7.5,63.142857142857146
2022-03-25,24.1,20.0,11.2,62.285714285714285
2022-03-26,28.1,22.0,8.4,64.04761904761905
2022-03-27,30.4,17.0,5.6,65.80952380952381
2022-03-28,32.0,19.0,6.5,67.57142857142857
2022-03-29,32.8,13.0,3.8,62.857142857142854
2022-03-30,29.6,12.0,3.8,50.714285714285715
2022-03-31,29.6,15.0,5.6,52.285714285714285
2022-04-01,32.8,10.0,4.7,49.0
2022-04-02,28.9,14.0,8.4,51.285714285714285
2022-04-03,33.6,13.0,2.8,53.57142857142857
2022-04-04,36.8,25.0,2.8,55.857142857142854
2022-04-05,25.6,42.0,2.8,55.0
2022-04-06,39.2,40.0,2.8,47.42857142857143
2022-04-07,32.8,14.0,3.8,49.857142857142854
2022-04-08,31.2,25.0,4.7,50.714285714285715
2022-04-09,36.1,36.0,3.8,52.952380952380956
2022-04-10,35.2,35.0,1.9,55.19047619047619
2022-04-11,30.4,32.0,2.8,57.42857142857143
2022-04-12,31.2,39.0,2.8,56.42857142857143
2022-04-13,34.4,24.0,3.8,49.285714285714285
2022-04-14,31.2,23.0,7.5,53.857142857142854
2022-04-15,31.2,17.0,4.7,56.57142857142857
2022-04-16,32.8,17.0,4.7,62.38095238095238
2022-04-17,35.2,30.0,2.8,68.19047619047619
2022-04-18,35.2,48.0,5.6,74.0
2022-04-19,31.2,53.0,4.7,72.14285714285714
2022-04-20,32.0,27.0,3.8,66.85714285714286
2022-04-21,33.6,25.0,2.8,78.0
2022-04-22,34.4,63.0,1.9,78.71428571428571
2022-04-23,37.6,18.0,1.9,82.66666666666666
2022-04-24,35.2,15.0,2.8,86.61904761904762
2022-04-25,38.4,30.0,2.8,90.57142857142857
2022-04-26,38.4,49.0,3.8,97.76190476190476
2022-04-27,36.8,32.0,3.8,104.95238095238095
2022-04-28,39.2,31.0,2.8,112.14285714285714
2022-04-29,40.8,46.0,2.8,100.28571428571429
2022-04-30,41.6,28.0,4.7,108.90476190476191
2022-05-01,43.2,59.0,2.8,117.52380952380952
2022-05-02,43.2,30.0,3.8,126.14285714285714
2022-05-03,40.0,40.0,3.8,130.71428571428572
2022-05-04,41.6,29.0,2.8,131.0
2022-05-05,38.4,19.0,3.8,143.0
2022-05-06,34.4,20.0,6.5,137.28571428571428
2022-05-07,36.8,26.0,2.8,140.47619047619048
2022-05-08,34.4,32.0,1.9,143.66666666666666
2022-05-09,32.0,24.0,2.8,146.85714285714286
2022-05-10,36.1,24.0,2.8,150.0
2022-05-11,33.6,30.0,3.8,138.0
2022-05-12,41.6,22.0,3.8,152.28571428571428
