,o3,pm10,no2,cases
2021-12-12,13.9,3.0,1.4,741.952380952381
2021-12-13,7.0,11.0,9.2,811.5714285714286
2021-12-14,7.8,10.0,6.0,908.7142857142857
2021-12-15,0.9,17.0,11.5,825.0
2021-12-16,7.4,20.0,6.9,811.1428571428571
2021-12-21,4.5,19.0,11.9,983.2857142857143
2021-12-22,7.0,12.0,5.1,785.5714285714286
2021-12-23,13.5,5.0,1.4,749.0
2021-12-24,10.6,10.0,3.7,841.1785714285714
2021-12-25,5.3,20.0,5.5,933.3571428571429
2021-12-26,11.4,6.0,1.9,1025.5357142857142
2021-12-27,7.4,7.0,3.7,1117.7142857142858
2021-12-28,3.3,13.0,6.0,1306.2857142857142
2021-12-29,3.7,16.0,6.4,1529.2857142857142
2021-12-30,1.3,15.0,6.4,1631.142857142857
2021-12-31,5.3,21.0,6.9,1755.1785714285713
2022-01-01,5.3,14.0,5.1,1879.2142857142858
2022-01-02,2.5,8.0,3.7,2003.25
2022-01-03,12.2,7.0,1.9,2127.285714285714
2022-01-04,11.4,10.0,5.1,2515.285714285714
2022-01-05,1.7,16.0,12.4,2871.4285714285716
2022-01-06,4.1,16.0,9.2,2773.1428571428573
2022-01-07,9.8,10.0,1.9,2921.714285714286
2022-01-08,12.2,10.0,1.9,3088.6666666666665
2022-01-09,8.2,19.0,6.4,3255.6190476190477
2022-01-10,13.9,9.0,1.9,3422.5714285714284
2022-01-11,13.5,11.0,1.9,3403.285714285714
2022-01-12,3.7,22.0,11.9,2954.1428571428573
2022-01-13,1.3,32.0,14.7,2878.285714285714
2022-01-14,8.2,20.0,3.7,2701.285714285714
2022-01-15,13.5,9.0,1.4,2764.2380952380954
2022-01-16,8.6,14.0,5.5,2827.190476190476
2022-01-17,10.2,11.0,4.2,2890.1428571428573
2022-01-18,14.7,8.0,1.4,2600.714285714286
2022-01-19,9.0,20.0,9.6,1997.857142857143
2022-01-20,11.8,12.0,2.8,1894.2857142857142
2022-01-21,12.6,12.0,2.3,1794.5714285714287
2022-01-22,11.4,12.0,3.2,1806.3333333333335
2022-01-23,8.6,33.0,9.2,1818.095238095238
2022-01-24,9.4,21.0,5.5,1829.857142857143
2022-01-25,7.4,28.0,7.4,1710.5714285714287
2022-01-26,13.5,10.0,2.3,1273.0
2022-01-27,7.0,18.0,10.6,1250.7142857142858
2022-01-28,3.7,32.0,12.4,1162.7142857142858
2022-01-29,13.5,15.0,1.4,1151.0
2022-01-30,14.3,9.0,2.3,1139.2857142857144
2022-01-31,0.9,32.0,17.0,1127.5714285714287
2022-02-01,3.7,31.0,13.8,1039.142857142857
2022-02-02,3.3,23.0,15.1,662.8571428571429
2022-02-03,7.0,14.0,9.6,560.2857142857143
2022-02-04,10.2,6.0,2.8,502.57142857142856
2022-02-05,14.3,9.0,1.4,491.2857142857143
2022-02-06,14.3,9.0,3.2,480.0
2022-02-07,5.3,19.0,9.6,468.7142857142857
2022-02-08,13.0,10.0,2.8,435.2857142857143
2022-02-09,9.4,17.0,7.8,342.7142857142857
2022-02-10,12.6,20.0,11.5,325.85714285714283
2022-02-11,14.7,15.0,9.2,314.14285714285717
2022-02-12,15.9,15.0,3.7,311.33333333333337
2022-02-13,12.6,9.0,1.4,308.5238095238095
2022-02-14,15.1,10.0,1.4,305.7142857142857
2022-02-15,13.0,10.0,3.7,297.0
2022-02-16,13.9,20.0,8.7,261.42857142857144
2022-02-17,13.9,12.0,5.1,234.85714285714286
2022-02-18,15.9,6.0,1.4,237.57142857142858
2022-02-19,13.5,11.0,4.2,240.0952380952381
2022-02-20,15.1,11.0,2.8,242.61904761904762
2022-02-21,11.4,19.0,7.8,245.14285714285714
2022-02-22,4.1,21.0,9.6,216.71428571428572
2022-02-23,11.8,20.0,3.2,194.42857142857142
2022-02-24,13.0,9.0,1.9,194.0
2022-02-25,12.2,9.0,3.2,177.42857142857142
2022-02-26,14.7,11.0,2.8,178.66666666666666
2022-02-27,17.9,17.0,5.1,179.9047619047619
2022-02-28,17.1,10.0,1.4,181.14285714285714
2022-03-01,11.4,17.0,10.6,152.28571428571428
2022-03-02,13.0,13.0,3.7,120.85714285714286
2022-03-03,16.3,7.0,1.4,116.85714285714286
2022-03-04,15.5,10.0,3.7,109.85714285714286
2022-03-05,13.5,20.0,9.2,106.57142857142857
2022-03-06,11.4,23.0,6.4,103.28571428571429
2022-03-07,11.0,22.0,5.1,100.0
2022-03-08,15.9,5.0,1.0,99.28571428571429
2022-03-09,7.4,13.0,11.0,82.85714285714286
2022-03-10,8.2,18.0,7.8,82.85714285714286
2022-03-11,15.5,22.0,10.6,78.71428571428571
2022-03-12,14.3,10.0,2.8,82.14285714285714
2022-03-13,16.7,10.0,2.3,85.57142857142857
2022-03-14,16.7,18.0,6.0,89.0
2022-03-15,15.1,18.0,8.3,83.71428571428571
2022-03-16,17.9,16.0,3.2,68.42857142857143
2022-03-17,9.8,31.0,5.5,64.57142857142857
2022-03-18,13.9,20.0,7.4,65.57142857142857
2022-03-19,14.3,14.0,3.2,68.66666666666667
2022-03-20,10.6,7.0,1.9,71.76190476190476
2022-03-21,17.5,7.0,1.0,74.85714285714286
2022-03-22,15.9,7.0,1.4,80.42857142857143
2022-03-23,13.9,9.0,3.2,77.71428571428571
2022-03-24,13.0,5.0,2.8,81.57142857142857
2022-03-25,13.5,8.0,3.2,84.14285714285714
2022-03-26,11.8,7.0,2.8,92.85714285714286
2022-03-27,11.0,3.0,1.4,101.57142857142857
2022-03-28,14.3,6.0,1.0,110.28571428571429
2022-03-29,13.9,7.0,1.0,113.42857142857143
2022-03-30,15.9,9.0,3.7,113.0
2022-03-31,13.0,17.0,5.5,115.42857142857143
2022-04-01,13.5,7.0,1.9,114.0
2022-04-02,15.9,5.0,1.0,123.66666666666667
2022-04-03,13.5,14.0,5.5,133.33333333333334
2022-04-04,15.1,7.0,1.4,143.0
2022-04-05,13.9,12.0,6.4,144.57142857142858
2022-04-06,15.1,10.0,3.7,126.14285714285714
2022-04-07,16.7,11.0,5.1,134.28571428571428
2022-04-08,17.5,4.0,2.3,146.0
2022-04-09,13.9,12.0,4.6,159.42857142857142
2022-04-10,12.6,5.0,1.0,172.85714285714286
2022-04-11,13.9,6.0,3.2,186.28571428571428
2022-04-12,15.1,11.0,4.2,200.57142857142858
2022-04-13,18.3,15.0,8.3,178.71428571428572
2022-04-14,16.7,20.0,2.3,173.42857142857142
2022-04-15,20.4,10.0,2.3,194.42857142857142
2022-04-16,19.5,13.0,2.3,203.52380952380952
2022-04-17,13.5,3.0,1.0,212.61904761904762
2022-04-18,13.9,7.0,3.7,221.71428571428572
2022-04-19,13.5,5.0,2.8,261.85714285714283
2022-04-20,14.3,5.0,1.4,241.85714285714286
2022-04-21,15.9,10.0,7.4,242.42857142857142
2022-04-22,15.9,10.0,2.8,270.0
2022-04-23,17.5,10.0,3.2,289.5238095238095
2022-04-24,18.7,10.0,1.9,309.04761904761904
2022-04-25,17.9,12.0,5.5,328.57142857142856
2022-04-26,14.7,10.0,4.2,332.2857142857143
2022-04-27,13.0,7.0,1.0,322.42857142857144
2022-04-28,17.1,9.0,1.0,294.0
2022-04-29,17.9,10.0,1.4,303.0
2022-04-30,16.7,9.0,3.2,312.42857142857144
2022-05-01,19.5,11.0,5.5,321.85714285714283
2022-05-02,17.5,15.0,4.2,331.2857142857143
2022-05-03,14.3,9.0,2.3,356.14285714285717
2022-05-04,11.0,10.0,4.2,336.57142857142856
2022-05-05,13.5,10.0,4.2,329.0
2022-05-06,14.7,14.0,6.9,358.0
2022-05-07,17.1,12.0,1.4,402.9047619047619
2022-05-08,17.9,10.0,1.0,447.8095238095238
2022-05-09,22.0,13.0,1.4,492.7142857142857
2022-05-10,20.4,12.0,1.4,530.4285714285714
2022-05-11,18.7,10.0,1.9,568.7142857142857
2022-05-12,12.6,9.0,2.8,576.5714285714286
2022-05-13,9.4,7.0,1.4,
