,o3,pm10,no2,cases
2022-04-12,25.6,16.0,3.8,47.5
2022-04-13,21.6,10.0,3.8,47.0
2022-04-14,28.9,17.0,3.8,51.028571428571425
2022-04-15,30.4,20.0,4.7,55.05714285714286
2022-04-16,27.2,12.0,2.8,59.08571428571428
2022-04-17,28.1,8.0,2.8,63.114285714285714
2022-04-18,23.3,9.0,3.8,67.14285714285714
2022-04-19,24.8,10.0,4.7,67.92857142857142
2022-04-20,27.2,13.0,3.8,68.71428571428571
2022-04-21,28.9,13.0,4.7,73.78571428571428
2022-04-22,24.8,22.0,5.6,78.85714285714286
2022-04-23,33.6,30.0,2.8,98.76190476190477
2022-04-24,33.6,28.0,1.9,118.66666666666669
2022-04-25,24.1,10.0,4.7,138.57142857142858
2022-04-26,24.1,10.0,5.6,145.71428571428572
2022-04-27,26.4,19.0,7.5,152.85714285714286
2022-04-28,24.1,19.0,2.8,162.35714285714286
2022-04-29,29.6,23.0,3.8,171.85714285714286
2022-04-30,33.6,23.0,1.9,177.0
2022-05-01,27.2,10.0,3.8,182.14285714285714
2022-05-02,26.4,11.0,8.4,187.28571428571428
2022-05-03,24.8,16.0,3.8,192.42857142857144
2022-05-04,23.3,10.0,3.8,197.57142857142858
2022-05-05,22.4,15.0,4.7,207.71428571428572
2022-05-06,22.4,8.0,2.8,217.85714285714286
2022-05-07,31.2,12.0,4.7,228.0
2022-05-08,33.6,12.0,1.9,238.14285714285714
2022-05-09,32.0,16.0,1.9,248.28571428571428
2022-05-10,32.0,26.0,2.8,251.78571428571428
2022-05-11,32.8,35.0,3.8,255.28571428571428
2022-05-12,37.6,23.0,3.8,
2022-05-13,19.2,18.0,9.3,
