,o3,pm10,no2,cases
2022-01-16,20.8,23.0,11.2,15595.428571428572
2022-01-17,25.6,21.0,15.8,15987.57142857143
2022-01-18,19.2,15.0,13.0,16379.714285714286
2022-01-19,26.4,16.0,10.2,14899.285714285714
2022-01-20,26.4,12.0,23.2,11530.857142857143
2022-01-21,15.2,15.0,17.6,12603.142857142857
2022-01-22,24.1,18.0,4.7,13034.380952380952
2022-01-23,28.9,10.0,8.4,13465.619047619048
2022-01-24,21.6,12.0,19.5,13896.857142857143
2022-01-25,24.8,24.0,15.8,12593.42857142857
2022-01-26,19.2,26.0,16.7,11713.857142857143
2022-01-27,20.0,20.0,15.8,8047.142857142857
2022-01-28,24.8,31.0,19.5,7667.428571428572
2022-01-29,23.3,23.0,13.0,7630.333333333333
2022-01-30,22.4,30.0,21.3,7593.238095238095
2022-01-31,21.6,38.0,17.6,7556.142857142857
2022-02-01,19.2,30.0,13.9,5555.285714285715
2022-02-02,24.1,25.0,16.7,3008.1428571428573
2022-02-03,23.3,16.0,14.9,3234.7857142857147
2022-02-04,20.0,12.0,15.8,3461.4285714285716
2022-02-05,24.1,19.0,10.2,3502.3809523809523
2022-02-06,32.0,25.0,7.5,3543.3333333333335
2022-02-07,22.4,38.0,14.9,3584.285714285714
2022-02-08,23.3,34.0,16.7,3334.285714285714
2022-02-09,24.8,13.0,12.1,3000.0
2022-02-10,24.8,13.0,9.3,2429.714285714286
2022-02-11,25.6,11.0,8.4,2522.8214285714284
2022-02-12,28.9,26.0,8.4,2615.9285714285716
2022-02-13,28.1,24.0,8.4,2709.0357142857147
2022-02-14,24.8,31.0,16.7,2802.1428571428573
2022-02-15,21.6,35.0,6.5,2606.4285714285716
2022-02-16,28.1,20.0,14.9,1947.2857142857142
2022-02-17,24.8,26.0,13.0,1466.4285714285713
2022-02-18,21.6,21.0,9.3,1420.2857142857142
2022-02-19,29.6,21.0,6.5,1456.0
2022-02-20,27.2,18.0,3.8,1491.7142857142858
2022-02-21,17.6,15.0,9.3,1527.4285714285713
2022-02-22,20.0,10.0,10.2,1563.142857142857
2022-02-23,24.1,11.0,17.6,1468.0
2022-02-24,26.4,8.0,7.5,938.8571428571429
2022-02-25,24.1,9.0,19.5,947.8571428571429
2022-02-26,27.3,20.0,7.5,994.6190476190476
2022-02-27,27.2,23.0,6.5,1041.3809523809523
2022-02-28,26.4,22.0,14.9,1088.142857142857
2022-03-01,24.2,19.0,14.9,1104.7142857142858
2022-03-02,26.4,22.0,21.3,1042.5714285714287
2022-03-03,32.0,9.0,7.5,820.4285714285714
2022-03-04,22.4,13.0,5.6,783.4285714285714
2022-03-05,29.6,21.0,5.6,806.5714285714286
2022-03-06,28.1,10.0,5.6,829.7142857142858
2022-03-07,28.9,11.0,14.9,852.8571428571429
2022-03-08,30.4,12.0,14.9,799.1428571428571
2022-03-09,27.0,14.0,13.9,644.2857142857143
2022-03-10,26.4,10.0,13.9,630.0
2022-03-11,28.1,15.0,9.3,686.1428571428571
2022-03-12,28.9,10.0,4.7,711.047619047619
2022-03-13,27.6,13.0,4.7,735.952380952381
2022-03-14,23.3,18.0,15.8,760.8571428571429
2022-03-15,28.1,15.0,11.2,776.4285714285714
2022-03-16,24.8,29.0,20.4,698.8571428571429
2022-03-17,28.9,21.0,23.2,719.1428571428571
2022-03-18,25.6,10.0,9.3,702.7142857142857
2022-03-19,20.8,6.0,7.5,725.1428571428571
2022-03-20,22.4,10.0,9.3,747.5714285714286
2022-03-21,27.2,28.0,17.6,770.0
2022-03-22,28.9,11.0,3.8,716.0
2022-03-23,22.4,12.0,7.5,640.5714285714286
2022-03-24,19.2,6.0,14.9,676.0
2022-03-25,22.9,9.0,10.2,705.7142857142857
2022-03-26,23.3,8.0,4.7,742.0
2022-03-27,28.3,6.0,5.6,778.2857142857142
2022-03-28,28.9,9.0,10.2,814.5714285714286
2022-03-29,30.4,12.0,4.7,830.8571428571429
2022-03-30,21.6,19.0,15.8,748.0
2022-03-31,25.6,4.0,16.7,769.8571428571429
2022-04-01,30.4,8.0,10.2,805.2857142857143
2022-04-02,20.7,13.0,15.8,838.4285714285714
2022-04-03,24.3,11.0,5.6,871.5714285714286
2022-04-04,20.4,13.0,12.1,904.7142857142857
2022-04-05,23.3,19.0,4.7,938.1428571428571
2022-04-06,28.1,11.0,9.3,913.4285714285714
2022-04-07,23.3,4.0,11.2,920.0
2022-04-08,20.8,5.0,14.9,1023.8571428571429
2022-04-09,27.2,5.0,8.4,1098.7142857142858
2022-04-10,36.1,10.0,2.8,1173.5714285714284
2022-04-11,30.4,13.0,14.9,1248.4285714285713
2022-04-12,27.9,21.0,6.5,1252.0
2022-04-13,20.8,18.0,11.2,1170.2857142857142
2022-04-14,25.6,15.0,5.6,1280.0
2022-04-15,26.7,12.0,6.5,1272.142857142857
2022-04-16,25.6,7.0,4.7,1373.8095238095239
2022-04-17,30.8,5.0,3.8,1475.4761904761904
2022-04-18,23.2,8.0,13.9,1577.142857142857
2022-04-19,24.8,7.0,13.0,1541.2857142857142
2022-04-20,27.2,15.0,5.6,1480.0
2022-04-21,29.6,10.0,10.2,1610.142857142857
2022-04-22,26.0,10.0,4.7,1708.5714285714287
2022-04-23,33.5,21.0,4.7,1820.857142857143
2022-04-24,30.4,15.0,3.8,1933.142857142857
2022-04-25,24.1,8.0,8.4,2045.4285714285713
2022-04-26,24.1,8.0,10.2,2029.0
2022-04-27,29.6,7.0,10.2,1822.4285714285713
2022-04-28,23.3,12.0,4.7,1981.5714285714287
2022-04-29,32.8,20.0,5.6,2117.4285714285716
2022-04-30,35.2,17.0,2.8,2230.761904761905
2022-05-01,23.3,6.0,3.8,2344.095238095238
2022-05-02,26.3,9.0,15.8,2457.4285714285716
2022-05-03,24.1,9.0,6.5,2445.0
2022-05-04,21.6,6.0,8.4,2256.8571428571427
2022-05-05,20.8,14.0,13.0,2386.285714285714
2022-05-06,29.6,12.0,13.0,2696.0
2022-05-07,36.1,10.0,6.5,2924.285714285714
2022-05-08,35.2,13.0,3.8,3152.5714285714284
2022-05-09,35.2,23.0,3.8,3380.8571428571427
2022-05-10,29.2,28.0,5.6,3275.1428571428573
2022-05-11,32.0,33.0,13.9,3101.8571428571427
2022-05-12,40.0,36.0,6.5,3234.4285714285716
2022-05-13,35.2,24.0,,
